	BMAL1 (ARNTL)	CLOCK	CRY1	CRY2	CSNK2B	DEC1 (BHLHB2)	NPAS2	CIPC (KIAA1737)	RORC	DEC2 (BHLHB3)	PPP2R5D	PPP2R5E	PER2	PER1	CSNK1E	PPP1CC	CSNK2A1	CSNK2A2	NR1D2	EZH2	FBXL15	PPP1CA	PPP1CB	PPP2R1A	PPP2R1B	GSK3B	FBXW11	NONO	WDR5	CSNK1D	PPP2CA	RORB	NFIL3	RASD1	PRKACA	BMAL2 (ARNTL2)	DBP	RORA	PPP2CB
32	0.003123484334077022	0.21474892647445445	0.08413791831502845	0.8997952497952498	0.48635120266844095	0.7023944540183328	0.0	0.4281478026188649	0.02985423221179605	0.2788461538461519	0.7266030013642566	0.8069911169260433	0.2419755000775315	0.42757996378998187	0.5666131621187798	0.8614803539013478	0.6783582812911086	0.7497479484921576	0.9852424113579773	0.6846122940940137	0.21489361702127655	0.4252035023160246	0.3675045104903369	0.7437812563529175	0.6151470390761379	0.8033023020085893	0.6949711571706728	0.38594322291418737	0.6420386007237637	0.5867934352882188	0.04234349184538142	0.4307228915662646	0.09407398905849497	0.25999999999999945	0.5333800657174151	0.08085106382978682	0.7802768693559567	0.619153194089261	0.43699290987500894
33	0.007081191192162191	0.028349837875733964	0.11705904593281137	1.0	0.48327658112521593	0.9690542471241512	0.007696536558548645	0.8601605970746011	0.07406542377072829	0.49038461538461525	0.6290586630286495	0.9159421911582428	0.5940068227632193	1.0	0.6902086677367586	0.8918642711147322	0.5046041790714098	0.8416350804650509	1.0	0.42024909602249894	0.0	0.30373212866644234	0.8041698728133642	0.7005719319644916	0.5165838592721902	0.649737256261837	0.4831446872782193	0.4462096615789898	0.6660132689987938	0.6082708168604839	0.16250347614140068	0.31927710843373447	0.08169146996187053	0.6	0.6616341730558598	0.3404255319148934	1.0	0.598771461916417	0.27147138367078416
34	0.004054709477155882	0.0	0.09237281102166155	0.5273955773955773	0.7561394582229818	0.590630354626643	0.0061847168774051674	0.34191850198247425	0.04364790415870966	0.41346153846153716	0.8233287858117326	0.8316304572372952	0.3007830671421926	0.6339770669885334	1.0	1.0	0.47679909162662526	0.6889875824750819	0.8937284170658348	0.3374849337083167	0.2611702127659575	0.5954152019988688	0.0	0.9367378193399744	0.6229689807976365	0.6910160313692018	0.7117627791021415	0.2883337762423599	0.9462203457981504	0.7499598223182203	0.4536160049729267	0.25301204819277057	0.0468520856446944	0.4599999999999994	0.5714523548740416	0.31489361702127605	0.8486994945132226	0.16824532712844756	0.45895767853227093
35	0.0	0.012433178511962142	0.2190684335260649	0.6047502047502047	0.877706601956103	1.0	0.013331500824628901	0.6642621530670043	0.16001483781444487	0.17307692307692157	0.5346521145975444	0.7928014391957033	0.5645836563808344	0.3486220076443371	0.678972712680578	0.8858575246916232	0.5275073736100917	0.696389601439565	0.6680515307507292	0.3013258336681399	0.31941489361702124	0.6513505967253488	0.12681896848303081	0.8868116825913128	0.38931784611252845	0.4151484435434395	0.7704720397430529	0.15416700366266503	0.8231805388017691	0.6346080908208461	0.5032062292453908	0.0030120481927721943	0.11220781208156395	0.3799999999999997	0.6675837897042717	0.1531914893617018	0.6567378250586212	0.14063797638777578	0.9615890651268184
36	0.005858958191871181	0.05132109368153537	0.16972362851688938	0.7026208026208026	1.0	0.7605693272256837	0.0032985156679494108	0.563072668510312	0.12943245359748307	0.24038461538461423	1.0	0.6072166368268834	0.32710497751589396	0.48712532689599675	0.810593900481542	0.7988901276388951	0.6008557541853026	0.5520374695304824	0.7111052188142781	0.04901566894335081	1.0	0.7278975364943907	0.3452238700138402	0.7179508030087417	0.5384047267355982	0.49814612286270654	0.5619847869997993	0.01389964066598104	0.974014877362284	0.5491806967131443	0.49172269388689765	0.16566265060241034	0.11617378884680618	0.35999999999999943	0.43350711938663733	0.1702127659574467	0.5546194689306188	0.3513772577771436	0.9643300928294717
37	0.04140071781938112	0.11637893260888618	0.42629632703497755	0.6233005733005733	0.6949166547073892	0.866323970561521	0.004398020890599215	0.8672408622930065	0.17030513690631566	0.3749999999999981	0.5521145975443383	0.874526580360832	0.7258102031322687	0.7017702675518005	0.43338683788122023	0.8505638694738653	0.4977636844510297	0.5896984315377054	0.6589876789981282	0.338288469264765	0.7316489361702129	0.4399086476850494	0.2675173788470473	0.7490140272413093	0.3664898616892708	0.4641894955853718	0.6664968245591684	0.27069059145686214	0.48728387615601115	0.6294074916912553	0.3484893098427961	0.08433734939759191	0.14387186451917314	0.4	0.514909090909091	0.19148936170212816	0.36540643887580176	0.3248418595632432	0.7624077187340108
38	0.06062663691919682	0.2248488300762423	0.4056583764443338	0.39967239967239965	0.7795839910936001	0.7916476416321763	0.0038482682792743226	1.0	0.29748444090290843	0.3173076923076909	0.5233287858117327	0.6305519212229722	1.0	0.38795011064172197	0.7046548956661318	0.7914647742378116	0.3810321669413016	0.5598606378498409	0.4933829332237156	0.0	0.5957446808510638	0.39273620229239903	0.14342702722576595	0.6436294639831946	0.4576339465556599	0.4302328683080371	0.4512901934380284	0.35371870270020517	0.6083132287897065	0.37841590650492757	0.5223454548428778	0.21686746987951838	0.16212045857403373	0.3799999999999997	0.44962102957283684	0.19574468085106408	0.23604017065005967	0.0	0.7608361961844895
39	0.2192259190998157	0.3062286390325125	0.5175902103447958	0.36470106470106467	0.5594419583643188	0.6606375718655335	0.006459593183067623	0.8039849398593946	0.5129899569978155	0.4423076923076921	0.5553888130968623	0.4250834940090897	0.8425337261590946	0.3921746127539731	0.5264847512038522	0.11743707388190902	0.29151030920697346	0.41078652832548457	0.3242904009777725	0.3443149859381278	0.3545212765957446	0.3225323778091196	0.19155205512909082	0.6470054889205125	0.451557674231234	0.3828322974739257	0.5353574873073352	0.24870304682896358	0.32981503819863295	0.5865362981248273	0.31295905514387057	0.2620481927710846	0.22330617085580934	0.5199999999999989	0.5621730558598028	0.34468085106382995	0.11620504836372286	0.11522575027530517	0.2882830202470578
40	0.2802987680667378	0.363026903864692	0.5795409485342259	0.46916461916461916	0.6722897015399202	0.9307145066501703	0.00865860362836723	0.6401059540865625	0.6255787434569359	0.4807692307692298	0.6189631650750341	0.349667745489602	0.8091176926655297	0.3089921544960772	0.48956661316211936	0.2367680059460003	0.20553332317875272	0.4429470245159972	0.25183920723852976	0.31096826034552033	0.6351063829787233	0.5572133248376636	0.35331517757019154	0.6499803483092771	0.5830200080569355	0.32390834644829153	0.4680454206321769	0.06373268321990996	0.8419280257338159	0.5609125797928761	0.2991689977261941	0.3072289156626508	0.19391203438030022	0.5599999999999994	0.6887535596933188	0.28510638297872337	0.051501250336212064	0.1925965763372881	0.5478400701703094
41	0.3848093898535261	0.3931294365086321	0.7487112807886316	0.6715397215397215	0.6929596820136815	0.7063467515060463	0.011682242990654205	0.5722853430180256	0.5082913157569344	0.5865384615384615	0.5354706684856754	0.11578983611072846	0.45383005117072417	0.32076041038020514	0.7656500802568227	0.07594728642282356	0.0	0.39460418341692494	0.2675695478429225	0.23865006026516675	0.3696808510638297	0.4170634096750406	0.44377184666171166	0.6670922274174969	0.3276822881697327	0.27996212222251876	0.4908603715902682	0.0	0.7295938882187375	0.5971753482601453	0.3093765847115203	0.4036144578313251	0.32365430965224384	0.6	0.6653318729463309	0.4170212765957443	0.04124652863171688	0.43270662525198184	0.4225568306410348
42	0.49027063730720727	0.4324774340548594	0.8050829483313507	0.5036036036036036	0.6217737130730124	0.5142847323484504	0.0074216602528861895	0.38614933528804185	0.8147608776292469	0.4423076923076921	0.5557980900409277	0.6001755956479824	0.6466894092107304	0.3033594850130758	0.9325842696629217	0.03899918528365025	0.7169779968705435	0.46203912860369845	0.2159823147417421	0.2595419847328244	0.4813829787234042	0.2603827346988452	0.4125989090784945	0.6274744189198348	0.4190613669934202	0.4968924217770546	0.28088093461685437	0.38987163340997544	0.6791817450743868	0.6276718158383638	0.224247926583893	0.27108433734939863	0.527270872387365	0.4599999999999994	0.6390624315443593	0.30212765957446824	0.025153742912446656	0.5413616358068728	0.41930414443388664
43	0.6185469007663207	0.47097099290158617	0.9211183961785672	0.526945126945127	0.6334459679839268	0.3476941658197458	0.009208356239692123	0.3264918535301369	0.7118578867105388	0.4711538461538457	0.5572987721691679	0.4394324128907865	0.27872538378043116	0.3064775699054516	0.9229534510433396	0.0	0.5292659623080435	0.35162142501627164	0.1806886770102625	0.2784250703093611	0.34042553191489355	0.39606526392657454	0.07358073843357964	0.5648614216981773	0.43890157110245737	0.4740057083411135	0.14749422233545012	0.16324856439704655	0.81840570969039	0.894110916115429	0.16774631529011458	0.31626506024096485	0.5869518089189845	0.4599999999999994	0.6937918948521357	0.28936170212765927	0.017582620089525564	0.4651103233052726	0.26807250931949395
44	0.7449995149869046	0.7909473315222154	0.8933705886150073	0.4314496314496315	0.37810451973715686	0.32114749188674335	0.004810335349092908	0.6237630360177258	0.69831151167104	0.33653846153846045	0.5047748976807641	0.2956376532158105	0.20445030237246095	0.29692214846107423	0.0	0.1029222589082802	0.766440034894831	0.3262376048087598	0.1230515542850508	0.338288469264765	0.26675531914893613	0.30824962950765694	0.26741758342765776	0.4549745883309616	0.48996240096683225	0.38547307210114967	0.24389933215656992	0.6050560953910504	0.646210293526337	0.6236090486567797	0.23546972894276216	0.25301204819277057	0.4076029432393487	0.4199999999999989	0.4333669222343921	0.21276595744680837	0.01299048850171714	0.7980265829592473	0.2958482567063809
45	0.9098845668833059	0.7124813776180879	0.9809389437574351	0.35421785421785423	0.49867143298238303	0.3267199858601034	0.043842770753161085	0.39841068870156243	0.5624218610466153	0.43269230769230665	0.5245566166439292	0.396269453243355	0.11707241432780278	0.2893783946891973	0.19422150882825046	0.15858024956048203	0.5728014179486822	0.5385989764794467	0.08202809370425515	0.38288469264764957	0.2702127659574468	0.4328066495321416	0.2780090288592595	0.6153635562783765	0.7408016651000402	0.5180586305316226	0.133377613597074	0.3634472957515395	0.5382991556091675	0.9295637025180159	0.05497210907722745	0.27710843373494043	0.5034877641327774	0.5	0.7854107338444688	0.2595744680851066	0.006132101357517566	0.5320469903012075	0.559900592061984
46	0.7295372975070327	0.8296709315572693	0.6286828782471574	0.211056511056511	0.2969988736534941	0.1777699222796656	0.06528312259483232	0.3080331856195648	0.3853710140547076	0.5576923076923065	0.22714870395634382	0.0	0.009303768026050551	0.3089921544960772	0.669341894060996	0.30534711204493825	0.472880346732764	0.2521536046556146	0.09447931882259356	0.3543591803937325	0.20851063829787236	0.08203094237501721	0.5661289094198996	0.3865067425628517	0.618067678259702	0.163047827362693	0.07781649773442728	0.47968202983281183	0.5991154000804181	0.5874812772002909	0.0	0.4518072289156635	0.4654858002729001	0.5399999999999991	0.2003504928806133	0.45531914893617004	0.005045382699086656	0.5882055953726771	0.09542431108837057
47	0.9869240469492675	0.7629261239155201	0.6710561503490377	0.17796887796887792	0.39586078531139784	0.46967532244364907	0.5655579989004947	0.49155366008063156	0.2346160715512385	0.6153846153846151	0.5547066848567532	0.2918804228067761	0.011939835633431524	0.2848521424260712	0.4574638844301769	0.34350299443991855	0.46869850589196443	0.5575889837538444	0.04208564296551281	0.5018079550020088	0.2619680851063829	0.4569763529234888	0.4984833722447927	0.6043328589821781	0.7908218074392371	0.32509536130598304	0.446631667060943	0.29337138499578264	0.285735826296743	1.0	0.25911566962752114	0.42168674698795183	0.34722062818011407	0.7	0.8492179627601315	0.44680851063829763	0.0	0.2302319880877903	0.3358307141290841
48	0.7994761858570181	0.8413153974235389	0.597071218450586	0.0	0.369111143002518	0.10720300080027888	0.4047553600879604	0.38395028820844296	0.15681371673513123	0.33653846153846045	0.38226466575716234	0.30965948216499123	0.007908202822142966	0.29682156507744917	0.4301765650080255	0.0657776253162387	0.5646454435936135	0.3335630511632654	0.043395720205156516	0.33467255926074724	0.24574468085106385	0.5166345692623803	0.4984492317065802	0.5418553906620589	0.7694709278904257	0.30466270105897725	0.5634360271504737	0.5499196986678064	0.552573381584238	0.7335608997229346	0.3124846640820523	0.1837349397590358	0.5121721055383399	0.3799999999999997	0.6986900328587075	0.1531914893617024	0.0008177490154152803	0.16198556339702827	0.1529858928440902
49	0.9681831409448055	0.7715690999912366	0.4289890355123984	0.2880835380835381	0.36966779301317265	0.0	0.5442550852116548	0.3101489354613001	0.15971258603871563	0.47115384615384437	0.3248294679399728	0.39208184134416757	0.005737323616064511	0.3047676523838262	0.39325842696629265	0.10854308706030352	0.48721215226331777	0.5240501805837382	0.09361796264946255	0.25030132583366804	0.08590425531914889	0.4922858840627439	0.7921734129245572	0.7185200243952026	0.7743386598630322	0.410360372375897	0.7076683711535308	0.3604201088400793	0.9369722557297947	0.7246703822986775	0.28450377059102583	0.31325301204819267	0.792493974520831	0.5799999999999997	0.6620898138006571	0.3234042553191491	0.000648372665909216	0.2888454742017977	0.3283020247057962
50	0.8589387913473663	0.9199347121198843	0.40563993323558434	0.3796478296478296	0.47843633532944546	0.015931932108857568	0.30456294667399675	0.49658481324759274	0.09475593169109867	0.32692307692307637	0.5511596180081856	0.4399273516044621	0.053225306249030865	0.2701669684168175	0.5024077046548955	0.2326443977530983	0.6208233518423639	0.5766683257398827	0.16453471861580532	0.31498593812776216	0.22553191489361699	0.46524531246644085	0.27950596015011325	0.71062817645863	0.9740835235665369	0.48055429592680515	0.7407648354048001	0.6086147731342945	0.6014776839565742	0.597631766725165	0.7273232893294724	0.2289156626506033	0.6896846347093105	0.4199999999999989	1.0	0.17872340425531916	0.003919368727570338	0.3401162684344736	0.39825305167750874
51	0.8520710059171598	0.746045482429235	0.2600584649717358	0.38136773136773133	0.5512226730507465	0.05258274048871018	0.24999999999999997	0.23691400393162942	0.09443994119829087	0.42307692307692263	0.18008185538881313	0.3382669398154523	0.004186695611722742	0.19100784550392272	0.3178170144462279	0.15379915097980384	0.7785978370743731	0.48511300841022487	0.24877817646661965	0.37525110486139013	0.26622340425531915	0.5845331080548973	0.17162185939875843	0.6986121840482484	0.7657781657043106	0.5595641388140523	0.6222544720033479	0.8198939329166142	0.37525130679533564	0.562622541929429	0.5621534082544043	0.28012048192771133	0.5692260606756189	0.4599999999999994	0.7055596933187295	0.3361702127659575	0.008511500315378763	0.40501878660827634	0.3702580220744097
52	0.6442137937724318	0.6908136885461397	0.1840447801108437	0.31621621621621626	0.5913623574127952	0.09789423553729155	0.05263881253435955	0.11311764901875841	0.02239410883811669	0.326923076923075	0.8431105047748977	0.21526390992976172	0.01996433555590015	0.2983303158318245	0.536115569823435	0.3171104726784158	0.5534154008059045	0.6087777735237437	0.316597815701158	0.33427079148252314	0.2492021276595745	0.5147588399115115	0.1411002182368247	0.911631090330013	0.9548811601987376	0.48131451892555166	0.6587993376157804	0.7903615293070975	0.616606353035786	0.6734679446383682	0.6484107899429091	0.2560240963855428	0.4282234719512351	1.0	0.7062081051478641	0.17872340425531916	0.025913903969029872	0.3585699494755478	0.47006797748702595
53	0.0404888932001164	0.49154324774340563	0.06840586125174057	0.5583947583947585	0.5658390846586389	0.7816122427938079	0.004947773501924126	0.4341285442974711	0.0563699561734925	0.33653846153846184	0.9459754433833562	0.4547669053849333	0.17576368429213832	0.29189297927982294	0.39165329052969494	0.7836570758829668	1.0	0.5972025473154917	0.8618849108912133	0.252310164724789	0.13723404255319147	0.4115579292520709	0.26774848402879364	0.8057789523615912	0.8638042164630053	0.7038731361199286	0.6845440649282111	0.5879675097343702	0.876357056694813	0.595471814552678	0.3515319559634227	0.1837349397590371	0.05396788961577209	0.31999999999999884	0.6984446878422781	0.038297872340425754	0.5076575047611692	0.3776126556251897	0.38195307360573055
54	0.06452614220583955	0.4547585662956797	0.0	0.5552825552825552	0.6468012194114295	0.46843317180465344	0.0008246289169873674	0.0	0.031104455465948595	0.3076923076923069	0.679536152796726	0.2303057430106045	0.04574352612808187	0.26453429893381614	0.674157303370787	0.5387776396095081	0.7419028760541149	0.5623237234707813	0.8680807133096002	0.50863800723182	0.13510638297872335	0.6510570665597549	0.1646860777511363	0.7072101375618352	0.9212434537397609	0.5402518071967778	0.11648590613797212	0.8405296421680207	0.48165460394049053	0.6624174750416242	0.1530974464674226	0.0722891566265057	0.1636507389979214	0.3	0.4258138006571741	0.11063829787234072	0.40121734169917006	0.31287477179850187	0.8370002192822161
55	0.19747793190416144	0.6207716238717027	0.06575003919181859	0.4652743652743653	0.428920577350433	0.15381065303737745	0.008521165475535993	0.087578715889781	0.029483286850673897	0.4423076923076921	0.5321964529331515	0.26608335628701296	0.004496821212591109	0.27549788774894385	0.4590690208667746	0.604119320212112	0.6769181771605025	0.52005564276325	0.641115715121743	0.7464845319405383	0.15797872340425534	0.44930877225638793	0.5177123738441456	0.6174534119400965	0.9215120182623875	0.35415721945103906	0.3105289975069603	1.0	0.5571471652593485	0.6555904833535828	0.2866957844628742	0.593373493975904	0.2140479742912889	0.4599999999999994	0.4594611171960571	0.2936170212765952	0.12517115480117588	0.40478463998126807	0.46520722169432066
56	0.003763701619943737	0.2467794233634213	0.03771636189264208	0.7765765765765765	0.4993281060418271	0.5965612557013733	0.005085211654755364	0.2651351081198148	0.05289406075260688	0.326923076923075	0.5500682128240109	0.631064075196254	0.20917971778570324	0.6726010863005432	0.6757624398073847	0.7833747838143023	0.7345361895398594	0.6111642865347063	0.9625647389965278	0.2430695058256329	0.24281914893617015	0.5725556454441971	0.390003125172344	0.6792478145964628	0.6646300523700819	0.49942649843954234	0.4320783214747145	0.5553501484708082	0.6032870928829915	0.557164805636447	0.22711881042351628	0.20783132530120438	0.06455232921432853	0.3799999999999997	0.5390054764512595	0.08085106382978742	0.7796163015928831	0.3565358006534151	0.4023463197134713
57	0.01474439809874867	0.0858272719305933	0.0629927794837746	0.6622440622440623	0.5698356577820106	0.9368614339229867	0.010445299615173202	0.37318828507646684	0.0771703738304917	0.5288461538461543	0.6971350613915417	0.7415128770141857	0.4370057373236161	0.8235767451217058	0.5104333868378813	0.595350399496877	0.5486935209161278	0.6167540870630571	0.9441044170783864	0.3310566492567296	0.2590425531914894	0.42215365230278007	0.46330023451923547	0.6604973910686456	0.5638847858197931	0.43860865853983844	0.39135261041253383	0.4025811967787034	0.7253719340570967	0.48815561941128466	0.2424792658389357	0.3313253012048194	0.025504673731461293	0.5	0.5625585980284775	0.3999999999999994	0.7556387080514064	0.35424921249903935	0.4256267816680067
58	0.007119992239790475	0.06470729997370961	0.13743879160096273	0.7377559377559378	0.5337577789664576	0.663892693895787	0.006871907641561297	0.5307699996668109	0.0714962836770302	0.49038461538461525	0.6446111869031379	0.7275340862140204	0.42723678089626305	0.9844095755381211	0.4831460674157313	0.5017473521718623	0.6654111912707532	0.4620136044003725	0.8616464297649548	0.3660104459622338	0.263563829787234	0.40560857394454425	0.40012448165471326	0.6285789794673716	0.4002282798442325	0.5505081490570569	0.2562962895565299	0.4991392159354818	0.44496381182147166	0.5629761055290916	0.1078258166887497	0.6867469879518073	0.09520894703954501	0.5599999999999994	0.5237940854326396	0.29361702127659584	0.724876575454115	0.3370174841676634	0.5558073240260214
59	0.08435347754389369	0.14705109105249328	0.10093045988141017	0.6237919737919738	0.5034377486986132	0.42296456679382766	0.009070918086860905	0.6175990404158198	0.0818003214859796	0.4615384615384603	0.6324693042291952	0.8196615479961441	0.3590479144053342	0.9613759806879902	0.4044943820224711	0.6502329802895815	0.8391237520251469	0.5772553824163761	0.8568501350085586	0.8485335476094817	0.13244680851063825	0.49371057925672446	0.33420435475695875	0.635114183099546	0.5362226399892575	0.6214889700978956	0.407966807999563	0.44656784018301743	0.7287897064736629	0.6753643312183802	0.35320050383602347	0.30421686746987864	0.1342438501855465	0.5	0.611382256297919	0.3063829787234042	0.46450312092861606	0.4440407854155919	0.40366201301074467
60	0.01451159181297895	0.1657611077030935	0.39616934554273747	0.5873873873873874	0.2878663344161916	0.3225123846837426	0.009070918086860924	0.9333788691566989	0.16153983541016936	0.6057692307692296	0.8938608458390178	1.0	0.9125833462552334	0.7857573928786965	0.608346709470305	0.816245729885797	0.6200202168464488	0.4174611074951821	0.7878647623739541	0.42788268380875866	0.2539893617021276	0.15827003343380183	0.8728895238445392	0.330742020735922	0.14713978783402717	0.4634292725866255	0.26200571397375944	0.42515800298097006	0.5355347808604743	0.0400555416272925	0.6769069702769458	0.5391566265060238	0.14241809811647987	0.6599999999999995	0.5236626506024095	0.42553191489361675	0.22899411451060736	0.4189468523742099	0.43088955485710095
