	BMAL1 (ARNTL)	CLOCK	CRY1	DEC1 (BHLHB2)	NPAS2	RORC	PPP2R5E	PER2	PER1	PPP1CC	CSNK2A1	CSNK2A2	NR1D2	PPP2R1A	PPP2R1B	NONO	NFIL3	DBP	RORA	PER3	NR1D1	FBXL3	HSP90AA1	KAT2B	HLF	CREBBP	CREM	TEF	DNMT3A	DNMT3B	HCFC1	MCC	NME1	PXN	PSPC1	RBBP5	NCOA2	NCOA1	SP1	CUL4B	CUL4A	NCOR1
18	0.5904937433310699	0.5187976513890107	0.825702455713245	0.4221544685510044	0.0	1.0	0.35102040816326524	0.7970151792168035	0.2855562261114464	0.18126124690879747	0.6676723137618937	0.431657941228909	0.15000462841659512	0.6542354250170918	0.651235396804082	0.1596809045969869	0.4544040195365801	0.01949725034434212	0.5597858608309112	0.12097567833544215	0.00015383668697310936	0.2835826980309022	0.7105353961724046	0.14977303884234586	0.5656896713175391	0.4929132800429905	0.4899060412814613	0.3850328477577835	0.14834965542256076	0.3627488760436738	0.5846382767661021	0.5185823409891721	0.6485369550011659	0.7174280047860222	0.2660017674536044	0.5833381678946453	0.38055544315407547	0.5531373143376781	0.6063398393739051	0.3443579766536964	0.3816112985305049	0.4812168211710641
19	0.7766029682801435	0.5957190430286566	1.0	0.45715071264096946	0.027577053531927447	0.563836948905711	0.2746228926353151	0.2831327862579192	0.3068799034399517	0.4337821838102446	0.836199075929872	0.514530690309091	0.13930278787574504	0.6858251672319262	0.7082717872968981	0.3902850546132671	0.47594271650279923	0.015178153431937468	0.8034279363993844	0.043476732742865176	0.0002461386991569741	0.6627665212605488	0.6835585973681401	0.2662665651180504	0.5274838468021349	0.4426457087839502	0.740764499452851	0.29688660382747795	0.15342763873775836	0.2156711624919717	0.5860908382342522	0.6019392505336797	1.0	0.6380980478930028	0.15818709758868832	0.5225967395718513	0.38039358502272763	0.43843588966353436	0.48722722754311487	0.4582406892718176	0.21187603636571542	0.47881507012122637
20	0.6518964012028324	0.7882635176583999	0.859610294999124	0.3405456625376205	0.008110898097625718	0.7094398725047054	0.2752440106477373	0.1449891577022833	0.2885737276201971	0.1844511146433396	0.8455874596510475	0.37603124949349226	0.10757538435469674	0.6294556081343753	0.5864106351550961	0.44346268833436936	0.574378004769374	0.0109925250829436	1.0	0.042035709264726565	0.00021537136176235397	0.8134453096334953	0.709297284280276	0.24914851485148523	0.3859911976776851	0.4878305456662412	0.8203464020225654	0.2862259134752708	0.1389191149800507	0.2723185613359024	0.48267554736767526	0.6979244360998947	0.864222429470739	0.5869925095474586	0.04721626057316	0.46382781226431524	0.4243785322165122	0.4717793270688087	0.6781797813086766	0.36353529738743756	0.1838584252959001	0.3606241581491165
21	0.9215248811717917	0.6755542897204453	0.98876808587158	0.4384104399569912	0.08361598584279605	0.7974500941102118	0.21054125998225384	0.06331051490284453	0.37054918527459263	0.3064554088353182	0.8108820861199604	0.4016402742434801	0.09252283221440706	0.640749628001126	0.9588424869074794	0.5270254269899065	0.5155642271446244	0.007129389303409275	0.9657526927679946	0.03781807957261354	0.0031998030890406765	0.8149944963104895	0.4932012340273992	0.3254196496572735	0.42916003371102157	0.42688251494592594	0.8405154522470851	0.20960165227517413	0.1439970982952484	0.3737957610789981	0.45536030610075817	1.0	0.6620774073210538	0.6327711396305584	0.2110844590329504	0.588211405697047	0.3408462482633971	0.5107608366171567	0.766618804929233	0.680864369093941	0.13991651895477145	0.49506279217177734
22	0.8024832670482103	0.6372360003505391	0.7302404072260492	0.34726702310989355	0.14304674826721722	0.7148941431849094	0.17288376220053234	0.0985586121858923	0.2944075638704486	0.2766712408621696	0.874469925525855	0.6296092192489099	0.06198940327942928	0.740646406691958	0.7592654760306162	0.4474143800136164	0.612966576125075	0.005510151402131297	0.5049153701487433	0.024181076901448058	0.00246138699156975	0.7042684169758247	0.37422676508592545	0.23824219345011433	0.2867309673190373	0.7101497951232618	0.9172295385079811	0.20033397051391907	0.24301777294160315	0.8819524727039176	0.7093105647275562	0.6289961677940384	0.940522266262532	0.6832702299585321	0.12056558515338973	0.7652723791843129	0.36903653947315174	0.5516823279781752	0.9036085646212346	0.16217342968315734	0.0	0.5260627129387528
23	0.9887282956639829	0.9823963719218299	0.8565487223467139	0.5799959740572175	0.6190827311605956	0.32588236910437296	0.3382608695652174	0.1309579488923849	0.2581975457654395	0.3494516396499474	0.913964429629317	0.5948425369142745	0.014682278812677783	0.7400833813692239	0.7441251510675441	0.3946807565935532	0.43578560771261343	0.0017222187217776654	0.30197469652932113	0.002882046956277235	0.003169035751646052	0.2707815239104733	0.3701695021981804	0.35478446306169087	0.35022005805787054	0.7070150690759275	0.7581034677936683	0.11835299804451477	0.17011244105912224	0.7955041746949261	0.806809324736059	0.648748746174224	0.668378409885754	0.7383422661487273	0.23469258931953044	1.0	0.5904854395122674	0.6056986965747196	0.6553639332881013	0.0	0.297529875922008	0.7316228904207275
24	0.7951692695702783	1.0	0.757785339493365	0.14993691053078623	0.7792361008700781	0.2377759764793163	0.2662111801242236	0.10259789957056	0.2289277811305572	0.3589995184422151	0.692061013945442	0.5380488516459471	0.0032383226618259192	0.7523962089628268	0.7251577816570431	0.49153420359352323	0.5996276317635206	0.0005210016510806549	0.17808599760642838	0.007099676648390278	0.0	0.11712666639487944	0.38310968607694246	0.3061477532368622	0.43861784811311916	0.4881888000716509	0.4437379721519944	0.04979676136488476	0.2056583242655059	0.7126525369299935	0.7200453482604692	0.39291684884648037	0.5786605269293542	0.7671895232007344	0.35248074738038127	0.8205604223472761	0.5464330514304213	0.6675962412852379	0.6412105337898605	0.3610339077265146	0.24289553433586808	0.6978002931621899
25	1.0	0.7395824204714749	0.5495707343163563	0.010668748373666416	0.4869488276065478	0.12428043469300835	0.29685891748003546	0.0041243250138186345	0.3049688191510762	0.30274053449293425	0.7203316525665099	0.48008817284470867	0.0	0.7987385551697789	0.6220290049684435	0.36500606814078107	0.6703648443577286	0.0004295384223473799	0.2114784578560437	0.00562350625615071	0.003507476462986895	0.17889029312242644	0.39588606477409977	0.23205788271134814	0.2443112650997284	0.3142562862452699	0.6328440436209957	0.0	0.1552412042074718	0.428131021194605	0.428186778147807	0.5258609603662459	0.7220097924924227	0.6611102915867629	0.4077767958591088	0.6328827522190635	0.4542548456278072	0.5668990603213095	0.46311753475235495	0.3903557531962202	0.27817485276459486	0.3581184137548531
26	0.7783684159472305	0.9795372885811937	0.47445154507981296	0.025986969692506356	1.0	0.11929328039347682	0.30977817213842046	0.09468940005952638	0.25407362703681347	0.4090851488303216	0.876579674676681	0.8739646984456294	0.15211487259302722	0.9577395873828707	0.7359675036927622	0.6119793979220322	1.0	0.002802839831626359	0.34065652248247547	0.0	0.09820934096363301	0.6918749235598678	0.5262145728747979	0.38989185072353405	0.3096731903736304	0.851593112559056	0.23059507188407993	0.07186957572561685	0.33768589046064557	0.631470777135517	0.9991142917877135	0.6119698567423677	0.6813359757519235	0.8932979298814968	0.3117030677944705	0.7652723791843129	0.6875059010777055	0.9494392240072749	0.8613219306688544	0.1561284046692607	0.06212476413745788	0.7246999049203708
27	0.4546318750606266	0.8614385242310052	0.21723333425549374	0.12144600081500796	0.48178734699896775	0.08485031667742866	0.19320319432120667	0.02342786683107276	0.0	0.6694232530857719	1.0	1.0	0.35402993879507405	1.0	1.0	0.8257999585590385	0.5213410357448004	0.027027722843381757	0.1050286373739101	0.03732602277520035	0.35960863946834043	0.43899058257572665	0.30997258709649145	0.5174044173648135	0.2934731716452851	0.9739146011061105	0.35006226180144157	0.23740469755893923	0.6216902430177729	0.8447013487475914	1.0	0.675111236850904	0.48569013756120305	0.9140155054006655	0.4510794091655095	0.583454197366131	1.0	1.0	0.9082632500749481	0.37166481378543637	0.07927840356795705	1.0
28	0.36251818799107577	0.8223862939269129	0.06527973736870742	0.04745211828416283	0.051614806075800025	0.031200626485498765	0.026583850931677047	0.0	0.10309796821565077	0.6370828460427178	0.9841135888942805	0.43071786310517524	0.47718661305025195	0.6315803584594554	0.6467033704847588	0.8059970991326999	0.3123812438629379	0.06458794460444864	0.2672999658061206	0.021755939828483072	0.23244723401636824	0.7578376615434791	0.39606986695190033	0.33564356435643566	0.22258638449292997	0.5637580887127471	0.6922946303913061	0.2512688682354492	0.28219078708741374	0.28298008991650614	0.5651526960957982	0.5838327203518429	0.8080321753322451	0.8025929750372884	0.33152379750031563	0.6624122527121888	0.5674071676175834	0.7652622006668689	0.7469902330498446	0.3435936631461923	0.11304248384698942	0.5479310276523256
29	0.26388592491997287	0.5892012093593902	0.06568548796119549	0.33722671458520515	0.0044241262350685736	0.03600917746300852	0.24149068322981365	0.021089332029423032	0.2776101388050694	0.5409523257792729	0.718074220975126	0.5452615200090766	0.5696937557168789	0.8625950105232114	0.7865583456425406	0.681378207974425	0.22884068505553645	0.1525884432484216	0.13603821166011276	0.029874876985800648	0.5430127376776814	0.7680704472257329	0.3428046765741146	0.42903579588728097	0.39526172862627584	0.4410559548599449	0.8103467793668165	0.21507261661503307	0.15886833514689871	0.1606936416184971	0.5152341812513286	0.4687122244798231	0.6254138493821403	0.8870859353231385	0.3244539830829442	0.7601670824389395	0.6251230796207126	0.6448014549863594	0.5469334301087145	0.9406614785992218	0.19941105837955286	0.36619027810791543
30	0.10487923173925696	0.39331566032775395	0.048192104462334365	0.5678985069643901	0.008995723344639446	0.053663428909008486	0.37934338952972496	0.06122709298864749	0.30034198350432506	0.6003975567278691	0.6365535137872107	0.5685203494497301	0.7222887284719791	0.7998176870383527	0.9213777360010743	0.42206139182429053	0.10478595202570871	0.43018137497010506	0.2093520259873482	0.0632644453816955	0.6899575410743954	1.0	0.13833368859911677	0.6380837776085301	0.49985953740986977	0.4817178298739392	0.47979321535036434	0.3553226550655857	0.2738483859267319	0.023635195889531137	0.5154821795507688	0.6121756127671614	0.4996444392632316	1.0	0.521020073223078	0.7487381794975925	0.632919246280635	0.7342831160957864	0.6047935370875869	0.7297109505280712	0.46031791411744505	0.42725913160605333
31	0.003686099524687169	0.3391793006747875	0.06118534502632768	0.8008925809730018	0.004866538858575448	0.0	0.36738243123336284	0.14022705046983294	0.8379601689800844	0.773718531284963	0.7981392012489714	0.9725432354895701	0.7801172636801089	0.8121506226791961	0.9334295689539411	0.6234644643755737	0.0665034367547853	0.8146833034892206	0.05554368268080015	0.6733445803458457	1.0	0.6946063842798322	0.03849634501711015	0.6197105864432597	0.37672066672909443	1.0	0.217218218180446	0.841223386724672	1.0	0.07360308285163776	0.7359526677531355	0.733828862426378	0.0	0.9323892412843585	0.32331776290872366	0.5972617044729363	0.9323163247413643	0.9562897847832678	1.0	0.32733463035019444	0.22742866944936815	0.7280772125822044
32	0.003123484334077022	0.21474892647445445	0.08413791831502845	0.7023944540183328	0.00029494174900457576	0.02985423221179605	0.5411889973380657	0.24771461371656964	0.42757996378998187	0.8872249599003574	0.7845102217346358	0.7246543592070925	0.9852424113579773	0.7157794549378661	0.6151470390761379	0.5439274191161234	0.09407398905849497	0.7802768693559567	0.13231962728671567	0.47539716012934063	0.7390314442188174	0.5689591911614822	0.026479426707392457	0.6962345773038843	0.7060586197209475	0.6850719867445869	0.23606656352590477	0.9261485729352054	0.7087413855640188	0.06936416184971098	0.601821016084461	0.7736683727270389	0.228065982746561	0.8459294225631444	0.25956318646635523	0.5973197192086791	0.881708682339929	0.9350106092755381	0.6817615223188221	0.8125347415230683	0.596260506604151	0.7809999207669758
33	0.007081191192162191	0.028349837875733964	0.11705904593281137	0.9690542471241512	0.0054564223565845785	0.07406542377072829	0.7054125998225378	0.5957736298312003	1.0	0.9174870649234036	0.8059030781240111	0.88155015640955	1.0	0.687279649315656	0.5165838592721902	0.47637865198472623	0.08169146996187053	1.0	0.13090912976577185	1.0	0.2850901482985663	0.5423784092298911	0.04260381312934694	0.8712658035034273	0.9757467927708586	0.7891672824164259	0.0	1.0	0.40297424737033	0.07784200385356456	0.732161836604549	0.6778375041794193	0.08404056889717879	0.8269820196358033	0.5725287211210707	0.3109589835818298	0.9595219789854195	0.6363746589875718	0.6659829275604713	0.6769733185102835	0.7776030647835781	0.8041805324459235
34	0.004054709477155882	0.0	0.09237281102166155	0.590630354626643	0.004276655360566296	0.04364790415870966	0.7818456078083409	0.32969088821803655	0.6339770669885334	1.0	0.6837275047996794	0.6817511386291069	0.8937284170658348	0.889606820649624	0.6229689807976365	0.36999378385578574	0.0468520856446944	0.8486994945132226	0.037666695161565976	0.3128426824124842	0.24949233893298878	0.46137225325125364	0.0	0.8205940594059405	0.685551081561944	0.42972615928886493	0.16016376740500363	0.7474479818952827	0.15995647442872682	0.07578676942838793	0.6455750017714164	0.3367968930840257	0.3607600839356494	0.7828916097097244	0.3287463704077769	0.5552590357950921	0.6180552745518554	0.6963928463170657	0.44402543509475045	0.8286548082267925	0.7017553891017209	0.47996890103795264
35	0.0	0.012433178511962142	0.2190684335260649	1.0	0.003096888364548014	0.16001483781444487	0.776539485359361	0.6189463837748204	0.3486220076443371	0.8839337115794736	0.6987067237705438	0.6854790346370161	0.6680515307507292	0.8505771009558023	0.38931784611252845	0.2145309771186692	0.11220781208156395	0.6567378250586212	0.05719994870918107	0.21418529453114013	0.06264229893545012	0.31097884137143783	0.1630925226976544	0.7816085300837777	0.9900739769641353	0.3283849443586126	0.2998377419720012	0.7513281919451584	0.1211461733768589	0.0718047527296082	0.4770424431375328	0.20665620740207302	0.3934541851247376	0.7184933864385111	0.7774270925388209	0.5388988803156001	0.48332186838236285	0.6574719612003638	0.3292992726067816	0.8531823235130627	0.6144147750014293	0.3743809919974645
36	0.005858958191871181	0.05132109368153537	0.16972362851688938	0.7605693272256837	0.0036867718625571448	0.12943245359748307	0.5950488021295472	0.35813597516901235	0.48712532689599675	0.7866952463367212	0.5646110677440452	0.5241583869556056	0.7111052188142781	0.7280051476600935	0.5384047267355982	0.055856495870704424	0.11617378884680618	0.5546194689306188	0.13147546589160544	0.21812174891044564	0.0796258691772814	0.4714827347221657	0.08709415138917431	0.6806245239908606	0.8024159565502387	0.3581200600076129	0.2896683144032301	0.7020851185375606	0.1476242292346753	0.07231856133590238	0.6620137461914547	0.35719245904169133	0.3799195616693869	0.7409155726016619	0.35614190127509154	0.4004757208330916	0.5792362993835902	0.6804486207941801	0.24310080944191104	0.7970400222345746	0.6780833666876322	0.3421529593534585
37	0.04140071781938112	0.11637893260888613	0.42629632703497755	0.866323970561521	0.003981713611561721	0.17030513690631566	1.0	0.74089034397721	0.7017702675518005	0.8534290172962524	0.6684740184392076	0.5625557158370748	0.6589876789981282	0.7096465005295118	0.3664898616892708	0.21040168131900644	0.14387186451917314	0.36540643887580176	0.21149982903060352	0.19351890903978627	0.014491415912866904	0.2324595376900811	0.3143468236473414	0.6181904036557502	0.8203015263601459	0.2785875820066725	0.3187049545300177	0.6317096214268451	0.15632934348929992	0.1359023763648041	0.4341033090058811	0.4212597412617988	0.3532699930053626	0.7885791086853191	0.30943062744602956	0.6137378894239136	0.5265379894522452	0.44207335556229155	0.3980939457531912	1.0	0.4684658928469322	0.5058285793518739
38	0.06062663691919682	0.2248488300762423	0.4056583764443338	0.7916476416321763	0.0025070048665388625	0.29748444090290843	0.6272937000887311	0.9721926952676561	0.38795011064172197	0.7998457566793513	0.44783645224582797	0.5859280029823166	0.4933829332237156	0.6512996501199779	0.4576339465556599	0.40555900896900826	0.16212045857403373	0.23604017065005967	0.0	0.25154646422044147	0.0035997784751707596	0.0	0.5148490460794611	0.6520700685453162	0.9412866373255921	0.2786323638073487	0.4425304705482814	0.5585173466921539	0.1389191149800507	0.18240205523442518	0.42751363990646923	0.1792649366014249	0.5689030076941011	0.6366392945534411	0.3086731473298827	0.35214944595927367	0.3110373757401637	0.46013943619278563	0.3076668191930826	0.5117426347971095	0.5921722225398822	0.44460125980508675
39	0.2192259190998157	0.3062286390325125	0.5175902103447958	0.6606375718655335	0.005308951482082301	0.5129899569978155	0.43868677905944997	0.917343424465326	0.3921746127539731	0.13729465905346747	0.4417814721829575	0.4164546088140428	0.3242904009777725	0.6145287343995066	0.451557674231234	0.2687446348755291	0.22330617085580934	0.11620504836372286	0.019949991451530154	0.18708702375931394	0.03449018521937112	0.15813934526478848	0.8341457644872917	0.2692581873571973	1.0	0.1683123978415172	0.33577978189502294	0.42159383033419023	0.1628581791802684	0.25600513808606296	0.3946007227379012	0.3118489750778016	0.813965959431103	0.5192506269361261	0.18836005554854185	0.6544062191796718	0.19350139602638286	0.4677781145801758	0.34851760102245294	0.49749861033907716	0.6809137171936644	0.3089444180334364
40	0.2802987680667378	0.363026903864692	0.5795409485342259	0.9307145066501703	0.006636189352602861	0.6255787434569359	0.4488908606921029	0.8866023215272759	0.3089921544960772	0.23834213775449262	0.2919892824743138	0.43658524725675474	0.25183920723852976	0.6515208386396235	0.5830200080569355	0.12864458455436178	0.19391203438030022	0.051501250336212064	0.11877030261583164	0.12498242654294953	0.0032613377638299208	0.17542500713441225	0.8853325436647178	0.2131820258948972	0.8785466804007864	0.21793063299075252	0.29440398475529234	0.37293081097708347	0.15705476967718526	0.17777777777777776	0.4213136824204634	0.3429695738278338	0.5756178596409421	0.685187916933012	0.32660017674536046	0.5235249753437372	0.31733635468511856	0.4642012731130645	0.3714754563958534	0.37638966092273496	0.6811424323860712	0.3149958402662229
41	0.3848093898535261	0.39312943650863197	0.7487112807886316	0.7063467515060463	0.009585606842648576	0.5082913157569344	0.46885536823425017	0.4967898294995537	0.32076041038020514	0.08774127674365569	0.0	0.37471838176896755	0.2675695478429225	0.6574460098931593	0.3276822881697327	0.0	0.32365430965224384	0.04124652863171688	0.1556569499059668	0.08600449880500492	0.003722847824749249	0.19955970483917	0.8879593831224498	0.18330236100533134	0.6067983893622997	0.1677750162334027	0.4746613335345837	0.3421967349987916	0.15886833514689871	0.21168914579319206	0.5322043505987388	0.4748334662174328	0.6181685707624156	0.7394568192621003	0.005176114127004195	0.1236874166038174	0.45269021702477785	0.4637162776598969	0.32942550136484844	0.1566842690383546	0.6788838698610553	0.3527206639727439
42	0.49027063730720727	0.4324774340548594	0.8050829483313507	0.5142847323484504	0.005898834980091432	0.8147608776292469	0.44124223602484475	0.7087886389727456	0.3033594850130758	0.052305141081948316	0.657039178041731	0.4223868259396729	0.2159823147417421	0.6408568709197421	0.4190613669934202	0.46955569369209355	0.527270872387365	0.025153742912446656	0.618652761155753	0.04136791789680866	0.003076733739462187	0.37563700110073783	0.8968976149540091	0.10716222391469923	0.5707463245622248	0.430397886299008	0.5191313535338291	0.3237756245468328	0.1603191875226695	0.21541425818882465	0.37167859420392546	0.44314703839921826	0.6788120774073209	0.6480798544524756	0.3258426966292135	0.755583918315252	0.37317741000013493	0.31961200363746584	0.3949066696120043	0.42071984435797655	0.41448910743896167	0.507279534109817
43	0.6185469007663207	0.47097099290158617	0.9211183961785672	0.3476941658197458	0.0073735437251142896	0.7118578867105388	0.3060869565217391	0.3051575322080021	0.3064775699054516	0.0	0.5566151184624148	0.29941488240919323	0.1806886770102625	0.5746544767215839	0.43890157110245737	0.23573986916496456	0.5869518089189845	0.017582620089525564	0.6230765942896219	0.08097849008857023	0.002615223678542859	0.43523992009458196	0.8632945774528336	0.0	0.467646783406686	0.32077203824365774	0.48935889211727873	0.28862522795684753	0.0	0.251252408477842	0.5072982356692411	0.5047966873280009	0.8973245511774306	0.6529150481060791	0.13407398055801034	0.4978244474096421	0.2258999986511822	0.4728705668384358	0.5479274815784906	0.3683991106170096	0.2293155697867229	0.46476111243166157
